baseline_feature,matched_ft_feature,decoder_cosine_similarity,status
3858,4030,0.11911701,changed
3859,3060,0.14589275,changed
3860,724,0.12300722,changed
3861,2765,0.14161137,changed
3862,772,0.13344167,changed
3863,3488,0.166152,changed
3864,2622,0.1925632,changed
3865,1505,0.11775703,changed
3866,1706,0.15130821,changed
3867,530,0.14141837,changed
3868,1924,0.12694766,changed
3869,3253,0.21428698,changed
3870,376,0.14169101,changed
3871,2363,0.13094041,changed
3872,2553,0.13163692,changed
3873,2161,0.13303897,changed
3874,4068,0.12756619,changed
3875,1288,0.13251248,changed
3876,1566,0.11928848,changed
3877,279,0.11988889,changed
3878,3551,0.1183231,changed
3879,3678,0.12206605,changed
3880,3905,0.14227441,changed
3881,895,0.12402068,changed
3882,3936,0.13795781,changed
3883,3171,0.12012595,changed
3884,2954,0.13308538,changed
3885,3982,0.13129517,changed
3886,1300,0.14060871,changed
3887,3905,0.13096881,changed
3888,1996,0.36332723,changed
3889,2184,0.71999925,shifted
3890,2579,0.18641092,changed
3891,1653,0.13008738,changed
3892,3244,0.14904517,changed
3893,281,0.12086112,changed
3894,3217,0.13248122,changed
3895,3999,0.14792565,changed
3896,918,0.14475667,changed
3897,3277,0.13540812,changed
3898,3815,0.12076369,changed
3899,1204,0.12735587,changed
3900,899,0.122880735,changed
3901,1499,0.22251113,changed
3902,1989,0.14178006,changed
3903,3454,0.136033,changed
3904,2691,0.15308565,changed
3905,759,0.12413056,changed
3906,1522,0.121171735,changed
3907,1082,0.1430127,changed
3908,763,0.1334298,changed
3909,4057,0.13663277,changed
3910,23,0.17508173,changed
3911,124,0.16062163,changed
3912,1666,0.12667997,changed
3913,783,0.14665255,changed
3914,2729,0.14220127,changed
3915,3201,0.16451311,changed
3916,956,0.13910846,changed
3917,1034,0.13211751,changed
3918,1500,0.11629432,changed
3919,2608,0.12987539,changed
3920,3982,0.14680512,changed
3921,3396,0.2883226,changed
3922,1324,0.12000778,changed
3923,3019,0.16568428,changed
3924,2774,0.13235617,changed
3925,3748,0.12124522,changed
3926,737,0.12728259,changed
3927,94,0.12550095,changed
3928,2525,0.12752695,changed
3929,2185,0.1218327,changed
3930,1197,0.11705743,changed
3931,2131,0.3741349,changed
3932,2519,0.117744744,changed
3933,1699,0.14465739,changed
3934,3468,0.12860845,changed
3935,1422,0.12130671,changed
3936,77,0.12160865,changed
3937,160,0.12879321,changed
3938,805,0.14989352,changed
3939,1957,0.1309093,changed
3940,3953,0.1453705,changed
3941,3270,0.12814277,changed
3942,3018,0.13667735,changed
3943,2058,0.27140802,changed
3944,2095,0.12835215,changed
3945,111,0.13187556,changed
3946,2458,0.114423186,changed
3947,3448,0.13498619,changed
3948,950,0.15600744,changed
3949,688,0.13675636,changed
3950,2820,0.13640258,changed
3951,2048,0.1226085,changed
3952,158,0.13811861,changed
3953,3310,0.12225349,changed
3954,4017,0.13139239,changed
3955,2011,0.1301896,changed
3956,890,0.12525907,changed
3957,484,0.13967437,changed
3958,1967,0.13573006,changed
3959,436,0.2802478,changed
3960,1804,0.16468485,changed
3961,1689,0.14541127,changed
3962,1746,0.13659798,changed
3963,2807,0.13992645,changed
3964,3834,0.25156474,changed
3965,2232,0.14630124,changed
3966,2410,0.12880251,changed
3967,1417,0.13596101,changed
3968,1567,0.1452503,changed
3969,2643,0.141263,changed
3970,3236,0.35202277,changed
3971,781,0.1227971,changed
3972,971,0.16359326,changed
3973,2893,0.12598589,changed
3974,242,0.13059644,changed
3975,174,0.14062214,changed
3976,1852,0.12796244,changed
3977,2284,0.14405659,changed
3978,1341,0.3014218,changed
3979,340,0.11553546,changed
3980,2013,0.124506995,changed
3981,3887,0.13971572,changed
3982,1520,0.11810403,changed
3983,727,0.12949485,changed
3984,1541,0.12688449,changed
3985,2500,0.124917604,changed
3986,1179,0.13376492,changed
3987,461,0.15504918,changed
3988,3998,0.14991535,changed
3989,1035,0.11892364,changed
3990,1402,0.13553284,changed
3991,3048,0.15048653,changed
3992,3360,0.11226064,changed
3993,422,0.12801328,changed
3994,994,0.13704726,changed
3995,2846,0.12595078,changed
3996,3358,0.1296655,changed
3997,1070,0.12507193,changed
3998,1523,0.1319446,changed
3999,2600,0.12616129,changed
4000,3247,0.1361153,changed
4001,1729,0.1351851,changed
4002,3108,0.11506579,changed
4003,3857,0.14174244,changed
4004,1229,0.11074285,changed
4005,780,0.12939174,changed
4006,3140,0.128803,changed
4007,793,0.120161876,changed
4008,3603,0.15571436,changed
4009,2361,0.15561417,changed
4010,1108,0.29515123,changed
4011,2131,0.36645174,changed
4012,2099,0.1492826,changed
4013,1663,0.1342167,changed
4014,145,0.13993506,changed
4015,1991,0.13813305,changed
4016,1464,0.1656502,changed
4017,2336,0.15375173,changed
4018,2560,0.15049064,changed
4019,1020,0.12848723,changed
4020,2495,0.15050465,changed
4021,1348,0.1338332,changed
4022,2268,0.13647345,changed
4023,3136,0.11525857,changed
4024,2095,0.113585636,changed
4025,2131,0.13680013,changed
4026,382,0.13513547,changed
4027,714,0.12146968,changed
4028,753,0.1497317,changed
4029,2501,0.1370273,changed
4030,307,0.12533921,changed
4031,3189,0.15630408,changed
4032,3042,0.13058843,changed
4033,3629,0.13487272,changed
4034,3648,0.12518542,changed
4035,782,0.12957175,changed
4036,2198,0.12439361,changed
4037,2268,0.1174817,changed
4038,3924,0.32213548,changed
4039,656,0.13655058,changed
4040,3620,0.16137457,changed
4041,1308,0.13254254,changed
4042,367,0.12286082,changed
4043,1647,0.13267544,changed
4044,1587,0.12861681,changed
4045,714,0.13204637,changed
4046,568,0.11642128,changed
4047,124,0.1344789,changed
4048,3577,0.11190194,changed
4049,2615,0.12963971,changed
4050,1335,0.13194606,changed
4051,148,0.12814888,changed
4052,3768,0.12935331,changed
4053,2233,0.17374814,changed
4054,1241,0.14428541,changed
4055,3932,0.11137714,changed
4056,1228,0.12775585,changed
4057,899,0.11558252,changed
4058,1437,0.12914163,changed
4059,1011,0.13980368,changed
4060,3682,0.1298056,changed
4061,2365,0.1303544,changed
4062,3839,0.13029906,changed
4063,2474,0.15357226,changed
4064,1320,0.12549105,changed
4065,1097,0.13073231,changed
4066,816,0.14572662,changed
4067,2162,0.12958668,changed
4068,1585,0.14582863,changed
4069,1767,0.12963682,changed
4070,3055,0.3015676,changed
4071,1191,0.11510225,changed
4072,3873,0.12851323,changed
4073,3433,0.12505518,changed
4074,1874,0.12983038,changed
4075,3253,0.3121398,changed
4076,2207,0.13914537,changed
4077,2377,0.19826457,changed
4078,454,0.14158261,changed
4079,1189,0.14083613,changed
4080,1000,0.1316129,changed
4081,2378,0.11078362,changed
4082,1355,0.13898733,changed
4083,1985,0.11815746,changed
4084,1582,0.12916493,changed
4085,2474,0.12901571,changed
4086,1287,0.13347113,changed
4087,100,0.12235342,changed
4088,360,0.21838786,changed
4089,1458,0.14037032,changed
4090,2286,0.13158996,changed
4091,1166,0.13185541,changed
4092,534,0.13022238,changed
4093,1398,0.14191863,changed
4094,681,0.1418378,changed
4095,2625,0.11922743,changed
