pretrained_code_feature,matched_finetuned_code_feature,decoder_cosine_similarity,status
3852,2146,0.12607163,changed
3853,2540,0.14070806,changed
3854,2642,0.14121324,changed
3855,490,0.1339959,changed
3856,3175,0.11983493,changed
3857,3996,0.13443772,changed
3858,1509,0.13534513,changed
3859,3855,0.13230664,changed
3860,3683,0.11574742,changed
3861,2526,0.12528326,changed
3862,3833,0.1280832,changed
3863,2371,0.23211437,changed
3864,154,0.11549675,changed
3865,651,0.114932254,changed
3866,342,0.15016375,changed
3867,531,0.12211257,changed
3868,511,0.11388503,changed
3869,3680,0.12712157,changed
3870,2930,0.1371404,changed
3871,2887,0.1221544,changed
3872,3222,0.12760106,changed
3873,2094,0.13301823,changed
3874,3954,0.11371745,changed
3875,1027,0.12061678,changed
3876,2713,0.12535515,changed
3877,3442,0.119980484,changed
3878,452,0.123750836,changed
3879,92,0.12642016,changed
3880,2115,0.14608864,changed
3881,2455,0.14635846,changed
3882,188,0.43197724,changed
3883,1877,0.12665735,changed
3884,3602,0.13745798,changed
3885,1525,0.12832987,changed
3886,2687,0.13243082,changed
3887,1190,0.14496094,changed
3888,2164,0.12310544,changed
3889,1745,0.15117492,changed
3890,3187,0.17918861,changed
3891,4042,0.11875781,changed
3892,884,0.121373475,changed
3893,2269,0.13402987,changed
3894,3734,0.12686007,changed
3895,1679,0.10781816,changed
3896,427,0.1362007,changed
3897,2981,0.12257994,changed
3898,2128,0.13613129,changed
3899,3327,0.12884079,changed
3900,2850,0.121284336,changed
3901,2747,0.14544055,changed
3902,3841,0.11912679,changed
3903,3343,0.11785622,changed
3904,1230,0.12452493,changed
3905,3793,0.13002327,changed
3906,632,0.13746065,changed
3907,2688,0.12620097,changed
3908,1894,0.12813346,changed
3909,3401,0.1295352,changed
3910,1698,0.11927277,changed
3911,1918,0.13594303,changed
3912,3257,0.1178471,changed
3913,3827,0.12470153,changed
3914,1951,0.16000602,changed
3915,3252,0.12599167,changed
3916,782,0.20901299,changed
3917,2111,0.12135085,changed
3918,2403,0.12184081,changed
3919,3763,0.12640658,changed
3920,3335,0.58299714,shifted
3921,631,0.1303766,changed
3922,3930,0.128573,changed
3923,478,0.12600416,changed
3924,3500,0.12559311,changed
3925,3852,0.13409837,changed
3926,2611,0.13285515,changed
3927,1995,0.15566765,changed
3928,221,0.13852444,changed
3929,2263,0.14305411,changed
3930,3866,0.11951803,changed
3931,1447,0.13612163,changed
3932,1692,0.12646312,changed
3933,2472,0.13119479,changed
3934,2606,0.12484117,changed
3935,1706,0.31228518,changed
3936,1523,0.132898,changed
3937,3374,0.13814637,changed
3938,3542,0.13212705,changed
3939,3364,0.32989597,changed
3940,1987,0.1337708,changed
3941,22,0.20734441,changed
3942,1089,0.22561072,changed
3943,3187,0.1910313,changed
3944,2182,0.12703337,changed
3945,855,0.12318778,changed
3946,3042,0.13767852,changed
3947,2621,0.124565795,changed
3948,562,0.14826752,changed
3949,3512,0.123334065,changed
3950,3741,0.13591532,changed
3951,1437,0.13882197,changed
3952,2911,0.11274822,changed
3953,3420,0.14173737,changed
3954,3176,0.12642308,changed
3955,1682,0.16528752,changed
3956,2799,0.24114653,changed
3957,1776,0.44880217,changed
3958,3119,0.14877784,changed
3959,3710,0.12745115,changed
3960,275,0.20693955,changed
3961,1779,0.13212408,changed
3962,3838,0.12919743,changed
3963,1552,0.12439396,changed
3964,523,0.10742095,changed
3965,1994,0.13662815,changed
3966,2146,0.12281392,changed
3967,3943,0.124621734,changed
3968,1656,0.13889378,changed
3969,2400,0.1264134,changed
3970,2438,0.14161158,changed
3971,2022,0.238722,changed
3972,2757,0.1428734,changed
3973,1046,0.13970524,changed
3974,1222,0.13651627,changed
3975,1292,0.16705,changed
3976,1453,0.13496146,changed
3977,974,0.21326621,changed
3978,579,0.11857307,changed
3979,1364,0.13649288,changed
3980,2067,0.124358445,changed
3981,771,0.11968327,changed
3982,1183,0.12740108,changed
3983,2306,0.13683666,changed
3984,1677,0.11929026,changed
3985,1931,0.12280625,changed
3986,3451,0.14015388,changed
3987,1168,0.28819704,changed
3988,1753,0.15084065,changed
3989,3774,0.12747222,changed
3990,1688,0.14619201,changed
3991,1266,0.13223818,changed
3992,3569,0.1421112,changed
3993,1704,0.1513877,changed
3994,267,0.12770438,changed
3995,548,0.12283,changed
3996,36,0.11674936,changed
3997,3924,0.4438645,changed
3998,631,0.13942015,changed
3999,3955,0.14326957,changed
4000,2073,0.117020935,changed
4001,3187,0.1367192,changed
4002,2891,0.3466764,changed
4003,793,0.14771283,changed
4004,484,0.17386892,changed
4005,665,0.11621599,changed
4006,753,0.43038076,changed
4007,1330,0.16328143,changed
4008,2723,0.11227545,changed
4009,2042,0.11174401,changed
4010,535,0.20784563,changed
4011,3725,0.11302327,changed
4012,534,0.24058357,changed
4013,2116,0.12671134,changed
4014,3236,0.28490245,changed
4015,2246,0.116073385,changed
4016,2184,0.21639882,changed
4017,2896,0.15071903,changed
4018,3571,0.13315263,changed
4019,2108,0.13516031,changed
4020,806,0.15491429,changed
4021,929,0.12928179,changed
4022,1706,0.16077322,changed
4023,1072,0.13325484,changed
4024,482,0.120099686,changed
4025,2085,0.151186,changed
4026,1293,0.16146198,changed
4027,2748,0.13781023,changed
4028,2495,0.15085065,changed
4029,342,0.15340982,changed
4030,2089,0.12829071,changed
4031,2881,0.11626225,changed
4032,1382,0.17417124,changed
4033,2398,0.15026972,changed
4034,1847,0.112672806,changed
4035,1322,0.2145631,changed
4036,2672,0.1373606,changed
4037,1246,0.14358458,changed
4038,3924,0.23545969,changed
4039,3372,0.12626874,changed
4040,2574,0.12901458,changed
4041,4013,0.11898735,changed
4042,1973,0.14220038,changed
4043,3974,0.12669401,changed
4044,1863,0.15613404,changed
4045,1802,0.12976493,changed
4046,3057,0.12230857,changed
4047,1118,0.13372697,changed
4048,3406,0.12993678,changed
4049,1417,0.13013089,changed
4050,2361,0.14275503,changed
4051,2804,0.12978117,changed
4052,448,0.12835965,changed
4053,3571,0.45034736,changed
4054,548,0.24342385,changed
4055,3501,0.117788404,changed
4056,2272,0.1280928,changed
4057,4070,0.1366301,changed
4058,3496,0.13817763,changed
4059,2454,0.15830353,changed
4060,1783,0.16913132,changed
4061,843,0.13542114,changed
4062,2273,0.13191234,changed
4063,1577,0.11579846,changed
4064,4094,0.15121421,changed
4065,856,0.121518,changed
4066,601,0.13145722,changed
4067,354,0.13545331,changed
4068,632,0.25734088,changed
4069,2552,0.13525432,changed
4070,2982,0.1295323,changed
4071,3025,0.14457025,changed
4072,278,0.14552985,changed
4073,2678,0.33827022,changed
4074,372,0.16732109,changed
4075,719,0.13158712,changed
4076,2903,0.15083046,changed
4077,2775,0.13821943,changed
4078,2656,0.113272175,changed
4079,2660,0.14990008,changed
4080,3220,0.57034385,shifted
4081,2839,0.18535608,changed
4082,1108,0.22436893,changed
4083,902,0.11533965,changed
4084,2048,0.12123735,changed
4085,1137,0.120492995,changed
4086,496,0.13809806,changed
4087,1182,0.11791386,changed
4088,1660,0.13221696,changed
4089,787,0.1416027,changed
4090,3454,0.20410584,changed
4091,2900,0.13041922,changed
4092,562,0.1319848,changed
4093,2679,0.1355294,changed
4094,2891,0.50729156,shifted
4095,1089,0.123293154,changed
